row,col,Well,Flight,Unit,Board,Inhibitor,Supply.I.mA,Time,Parabola,Construct,LED.trigger,Condition,ConversionRate,IntegratedIntensity,RedMeanIntensity,Green_Red_Mean_Intensity,Green_Red_Mean_Intensity_norm_Green_Mean_Intensity,Temp.Board.1,Temp.Board.2,Temp.LED,Pressure.mbar,Gravity.X.mg,Gravity.Y.mg,Gravity.Z.mg,Supply.U.mV
F,1,F1,1,104,1,BAPTA,621.415,2021-06-17 11:05:26,3,CaMPARI2,1,Zero-G,0.0139073,524.6722,0.7636208,0.6894144,0.02414908,36.998,37.0005,35.2,1020.005,1.945,-13.115,-7.03,23581.8425
F,1,F1,1,104,2,DMSO,621.415,2021-06-17 11:05:26,3,CaMPARI2,1,Zero-G,0.0147664,300.9251,0.672267,0.5371708,0.01537858,36.998,37.0005,35.2,1020.005,1.945,-13.115,-7.03,23581.8425
F,1,F1,2,101,1,None,609.9575,2021-06-17 10:55:28,3,CaMPARI2,1,Zero-G,0.01005064,328.2597,0.7093939,0.5761893,0.01850577,37.13575,37.00975,35.58175,968,-1.8875,-24.865,5.1575,23762.0475
F,1,F1,2,101,2,Gd3+,609.9575,2021-06-17 10:55:28,3,CaMPARI2,1,Zero-G,0.01341314,629.6768,0.7656247,0.6119829,0.0198491,37.13575,37.00975,35.58175,968,-1.8875,-24.865,5.1575,23762.0475
F,1,F1,2,102,1,Thapsigargin,619.82,2021-06-17 10:55:28,3,CaMPARI2,1,Zero-G,0.09121412,490.8778,0.8889709,0.8105799,0.0292329,37.12875,37.10475,35.69,1023,8.765,16.4625,1.9,23741.4625
F,1,F1,2,102,2,Flunarizine,619.82,2021-06-17 10:55:28,3,CaMPARI2,1,Zero-G,0.02789517,655.6252,0.662995,0.4627131,0.01639773,37.12875,37.10475,35.69,1023,8.765,16.4625,1.9,23741.4625
F,1,F1,2,103,1,Ruthenium Red,594.54,2021-06-17 10:55:29,3,CaMPARI2,1,Zero-G,0.02022598,1899.495,0.8054975,0.9919001,0.03612203,37.1,37.1,35.60875,972,2.525,-15.2475,-6.1475,23724.3275
F,1,F1,2,103,2,GSK2193874,594.54,2021-06-17 10:55:29,3,CaMPARI2,1,Zero-G,0.02684377,585.7943,0.793457,0.5615256,0.01781436,37.1,37.1,35.60875,972,2.525,-15.2475,-6.1475,23724.3275
F,1,F1,2,104,1,BAPTA,622.3625,2021-06-17 10:55:28,3,CaMPARI2,1,Zero-G,0.01597284,1556.336,0.6339946,0.5088654,0.01788219,37.03125,37.04975,35.388,1014,1.0525,-8.29,-5.4825,23595.47
F,1,F1,2,104,2,DMSO,622.3625,2021-06-17 10:55:28,3,CaMPARI2,1,Zero-G,0.01916689,1065.546,0.6815437,0.6015591,0.01921625,37.03125,37.04975,35.388,1014,1.0525,-8.29,-5.4825,23595.47
F,1,F1,3,101,1,None,NA,NA,3,CaMPARI2,1,Zero-G,0.007463679,246.1607,0.6956488,0.607439,0.0225374,NA,NA,NA,NA,NA,NA,NA,NA
F,1,F1,3,101,2,Gd3+,NA,NA,3,CaMPARI2,1,Zero-G,0.01426084,171.1791,0.6743999,0.4807095,0.01670451,NA,NA,NA,NA,NA,NA,NA,NA
F,1,F1,3,102,1,Thapsigargin,619.87,2021-06-17 11:00:33,3,CaMPARI2,1,Zero-G,0.08790581,339.9305,0.8870525,0.651904,0.02496104,37.153,37.13175,35.783,1015.735,18.36,9.545,14.5875,23745.7175
F,1,F1,3,102,2,Flunarizine,619.87,2021-06-17 11:00:33,3,CaMPARI2,1,Zero-G,0.01477627,208.3367,0.7504851,0.5939565,0.02447702,37.153,37.13175,35.783,1015.735,18.36,9.545,14.5875,23745.7175
F,1,F1,3,103,1,Ruthenium Red,592.14,2021-06-17 11:00:30,3,CaMPARI2,1,Zero-G,0.01611615,354.8411,0.6961875,0.434169,0.01563404,37.18975,37.14525,35.82,971.04,6.26,-16.2175,-5.8375,23811.44
F,1,F1,3,103,2,GSK2193874,592.14,2021-06-17 11:00:30,3,CaMPARI2,1,Zero-G,0.01977548,531.327,0.7797539,0.6974624,0.02175311,37.18975,37.14525,35.82,971.04,6.26,-16.2175,-5.8375,23811.44
F,1,F1,3,104,1,BAPTA,624.2325,2021-06-17 11:00:30,3,CaMPARI2,1,Zero-G,0.0197619,635.5956,0.6854142,0.6276681,0.02794953,37.105,37.082,35.51525,1030,5.2925,-10.705,7.855,23560.74
F,1,F1,3,104,2,DMSO,624.2325,2021-06-17 11:00:30,3,CaMPARI2,1,Zero-G,0.01765869,244.6399,0.724359,0.4777377,0.0175072,37.105,37.082,35.51525,1030,5.2925,-10.705,7.855,23560.74
F,10,F10,1,101,1,None,NA,NA,3,CaMPARI2-F391W,2,Pull-out,0.1035893,446.0703,0.806685,0.5879228,0.02131026,NA,NA,NA,NA,NA,NA,NA,NA
F,10,F10,1,101,2,Gd3+,NA,NA,3,CaMPARI2-F391W,2,Pull-out,0.1848336,295.6838,0.7935241,0.58988,0.01821691,NA,NA,NA,NA,NA,NA,NA,NA
F,10,F10,1,102,1,Thapsigargin,625.8175,2021-06-17 11:06:01,3,CaMPARI2-F391W,2,Pull-out,0.1967724,549.2614,1.177275,0.9606224,0.03908927,37.2265,37.2085,36.21075,1022.12,-2.4325,-36.165,1479.7175,23662.86
F,10,F10,1,102,2,Flunarizine,625.8175,2021-06-17 11:06:01,3,CaMPARI2-F391W,2,Pull-out,0.1019835,421.9868,0.8855547,0.7896341,0.0286012,37.2265,37.2085,36.21075,1022.12,-2.4325,-36.165,1479.7175,23662.86
F,10,F10,1,103,1,Ruthenium Red,591.2725,2021-06-17 11:06:01,3,CaMPARI2-F391W,2,Pull-out,0.1152862,345.4826,0.7724863,0.5927767,0.02062977,37.0975,37,35.522,969,-10.0575,-67.0575,1431.67,23798.79
F,10,F10,1,103,2,GSK2193874,591.2725,2021-06-17 11:06:01,3,CaMPARI2-F391W,2,Pull-out,0.1053569,383.4887,0.8911602,0.6905582,0.02490819,37.0975,37,35.522,969,-10.0575,-67.0575,1431.67,23798.79
F,10,F10,1,104,1,BAPTA,624.435,2021-06-17 11:06:01,3,CaMPARI2-F391W,2,Pull-out,0.1316312,460.2328,0.8426846,0.6954809,0.02154818,36.996,36.99875,35.36775,1020.0225,-25.3025,-65.5125,1448.3375,23578.2775
F,10,F10,1,104,2,DMSO,624.435,2021-06-17 11:06:01,3,CaMPARI2-F391W,2,Pull-out,0.09921791,349.5956,0.796208,0.7592103,0.02451326,36.996,36.99875,35.36775,1020.0225,-25.3025,-65.5125,1448.3375,23578.2775
F,10,F10,2,101,1,None,613.8175,2021-06-17 10:56:03,3,CaMPARI2-F391W,2,Pull-out,0.1579213,326.0284,0.8316768,0.6387845,0.01884143,37.10225,37,35.6985,968,-6.9225,-11.1025,1688.7125,23752.675
F,10,F10,2,101,2,Gd3+,613.8175,2021-06-17 10:56:03,3,CaMPARI2-F391W,2,Pull-out,0.1182997,397.0986,0.8435743,0.6450212,0.01961743,37.10225,37,35.6985,968,-6.9225,-11.1025,1688.7125,23752.675
F,10,F10,2,102,1,Thapsigargin,622.3825,2021-06-17 10:56:01,3,CaMPARI2-F391W,2,Pull-out,0.2078361,613.5525,1.148276,1.061505,0.04414009,37.166,37.1085,35.87325,1023,-2.255,7.895,1771.17,23741.0025
F,10,F10,2,102,2,Flunarizine,622.3825,2021-06-17 10:56:01,3,CaMPARI2-F391W,2,Pull-out,0.1265346,436.9499,0.8409892,0.6846095,0.02049528,37.166,37.1085,35.87325,1023,-2.255,7.895,1771.17,23741.0025
F,10,F10,2,103,1,Ruthenium Red,592.58,2021-06-17 10:56:04,3,CaMPARI2-F391W,2,Pull-out,0.1050966,299.051,0.8510303,0.6772882,0.02173981,37.1365,37.1,35.77525,972,-7.9975,-45.22,1652.8675,23728.2375
F,10,F10,2,103,2,GSK2193874,592.58,2021-06-17 10:56:04,3,CaMPARI2-F391W,2,Pull-out,0.1841051,456.7868,1.016464,0.7793104,0.02312493,37.1365,37.1,35.77525,972,-7.9975,-45.22,1652.8675,23728.2375
F,10,F10,2,104,1,BAPTA,623.9125,2021-06-17 10:56:01,3,CaMPARI2-F391W,2,Pull-out,0.1063154,355.9475,0.957393,0.7283384,0.02720115,37.02275,37.01125,35.563,1014,-24.0525,-24.08,1729.305,23596.505
F,10,F10,2,104,2,DMSO,623.9125,2021-06-17 10:56:01,3,CaMPARI2-F391W,2,Pull-out,0.1345538,377.4568,0.8342174,0.6536682,0.02051982,37.02275,37.01125,35.563,1014,-24.0525,-24.08,1729.305,23596.505
F,10,F10,3,101,1,None,NA,NA,3,CaMPARI2-F391W,2,Pull-out,0.1346347,253.7927,0.7594017,0.5614777,0.01645861,NA,NA,NA,NA,NA,NA,NA,NA
F,10,F10,3,101,2,Gd3+,NA,NA,3,CaMPARI2-F391W,2,Pull-out,0.1260403,329.4027,0.808391,0.6007556,0.01819612,NA,NA,NA,NA,NA,NA,NA,NA
F,10,F10,3,102,1,Thapsigargin,622.7375,2021-06-17 11:01:06,3,CaMPARI2-F391W,2,Pull-out,0.1868023,627.0753,1.175593,0.9862916,0.04233246,37.19975,37.1775,35.974,1016,-4.635,-11.8775,1487.96,23750.145
F,10,F10,3,102,2,Flunarizine,622.7375,2021-06-17 11:01:06,3,CaMPARI2-F391W,2,Pull-out,0.09529947,362.9529,0.8560084,0.6639032,0.02387883,37.19975,37.1775,35.974,1016,-4.635,-11.8775,1487.96,23750.145
F,10,F10,3,103,1,Ruthenium Red,589.915,2021-06-17 11:01:05,3,CaMPARI2-F391W,2,Pull-out,0.1656896,418.604,0.9048233,0.7310768,0.02055896,37.20875,37.16475,35.98475,971.34,3.6,-51.1875,1454.295,23815.4075
F,10,F10,3,103,2,GSK2193874,589.915,2021-06-17 11:01:05,3,CaMPARI2-F391W,2,Pull-out,0.1596911,452.2768,0.9933594,0.7873624,0.02530063,37.20875,37.16475,35.98475,971.34,3.6,-51.1875,1454.295,23815.4075
F,10,F10,3,104,1,BAPTA,625.9575,2021-06-17 11:01:05,3,CaMPARI2-F391W,2,Pull-out,0.103648,788.0627,1.209976,1.141649,0.04844522,37.10275,37.074,35.6845,1030.035,-9.4475,-41.6275,1449.4975,23550.7925
F,10,F10,3,104,2,DMSO,625.9575,2021-06-17 11:01:05,3,CaMPARI2-F391W,2,Pull-out,0.1442052,361.3393,0.8572836,0.7012588,0.02132291,37.10275,37.074,35.6845,1030.035,-9.4475,-41.6275,1449.4975,23550.7925
F,11,F11,1,101,1,None,NA,NA,3,CaMPARI2-F391W,1,Post-Parabola,0.1404121,412.0959,0.7614832,0.5700284,0.01891282,NA,NA,NA,NA,NA,NA,NA,NA
F,11,F11,1,101,2,Gd3+,NA,NA,3,CaMPARI2-F391W,1,Post-Parabola,0.1152049,480.6305,0.929796,0.7250936,0.02485918,NA,NA,NA,NA,NA,NA,NA,NA
F,11,F11,1,102,1,Thapsigargin,629.06,2021-06-17 11:06:20,3,CaMPARI2-F391W,1,Post-Parabola,0.1815562,637.2477,1.130844,0.9651703,0.04574864,37.2655,37.2295,36.19675,1022,4.7875,21.2775,1066.7325,23662.515
F,11,F11,1,102,2,Flunarizine,629.06,2021-06-17 11:06:20,3,CaMPARI2-F391W,1,Post-Parabola,0.1210173,508.9716,0.9851974,0.7136228,0.0219606,37.2655,37.2295,36.19675,1022,4.7875,21.2775,1066.7325,23662.515
F,11,F11,1,103,1,Ruthenium Red,593.65,2021-06-17 11:06:18,3,CaMPARI2-F391W,1,Post-Parabola,0.1376351,365.0718,0.8608025,0.6913584,0.01899653,37.09975,37,35.50675,969,-2.905,-26.08,1047.055,23802.4125
F,11,F11,1,103,2,GSK2193874,593.65,2021-06-17 11:06:18,3,CaMPARI2-F391W,1,Post-Parabola,0.1707949,636.6031,0.9431561,0.7652155,0.02650076,37.09975,37,35.50675,969,-2.905,-26.08,1047.055,23802.4125
F,11,F11,1,104,1,BAPTA,628.53,2021-06-17 11:06:20,3,CaMPARI2-F391W,1,Post-Parabola,0.09652544,326.8137,0.8346602,0.7348607,0.02258658,36.99325,36.9925,35.331,1020,-12.7825,-7.57,1036.0375,23574.885
F,11,F11,1,104,2,DMSO,628.53,2021-06-17 11:06:20,3,CaMPARI2-F391W,1,Post-Parabola,0.1166557,271.7512,0.780898,0.5953654,0.01834585,36.99325,36.9925,35.331,1020,-12.7825,-7.57,1036.0375,23574.885
F,11,F11,2,101,1,None,615.54,2021-06-17 10:56:15,3,CaMPARI2-F391W,1,Post-Parabola,0.1557548,375.8725,0.8469593,0.6682075,0.01859271,37.159,37.02375,35.788,968,-2.9375,-68.495,1059.165,23755.0325
F,11,F11,2,101,2,Gd3+,615.54,2021-06-17 10:56:15,3,CaMPARI2-F391W,1,Post-Parabola,0.1454803,301.6104,0.7711718,0.591566,0.01725956,37.159,37.02375,35.788,968,-2.9375,-68.495,1059.165,23755.0325
F,11,F11,2,102,1,Thapsigargin,624.6275,2021-06-17 10:56:14,3,CaMPARI2-F391W,1,Post-Parabola,0.18652,719.5185,1.113012,1.037941,0.04778849,37.2,37.177,35.97,1023,2.6125,-42.935,1062.245,23746.465
F,11,F11,2,102,2,Flunarizine,624.6275,2021-06-17 10:56:14,3,CaMPARI2-F391W,1,Post-Parabola,0.1101219,356.2594,0.8303779,0.6157961,0.0213526,37.2,37.177,35.97,1023,2.6125,-42.935,1062.245,23746.465
F,11,F11,2,103,1,Ruthenium Red,593.6375,2021-06-17 10:56:16,3,CaMPARI2-F391W,1,Post-Parabola,0.08041821,358.8389,0.7572099,0.7359571,0.03072411,37.2,37.13225,35.82575,972,-6.005,-78.055,1085.6225,23720.36
F,11,F11,2,103,2,GSK2193874,593.6375,2021-06-17 10:56:16,3,CaMPARI2-F391W,1,Post-Parabola,0.1861132,427.2181,0.9435035,0.7967301,0.02299029,37.2,37.13225,35.82575,972,-6.005,-78.055,1085.6225,23720.36
F,11,F11,2,104,1,BAPTA,625.785,2021-06-17 10:56:14,3,CaMPARI2-F391W,1,Post-Parabola,0.1382707,312.0831,0.8559898,0.6767849,0.02206941,37.0955,37.07425,35.6005,1014,-12.5825,-74.4675,1030.81,23599.725
F,11,F11,2,104,2,DMSO,625.785,2021-06-17 10:56:14,3,CaMPARI2-F391W,1,Post-Parabola,0.1376586,363.4408,0.8875443,0.6934949,0.02020615,37.0955,37.07425,35.6005,1014,-12.5825,-74.4675,1030.81,23599.725
F,11,F11,3,101,1,None,NA,NA,3,CaMPARI2-F391W,1,Post-Parabola,0.08539648,337.3486,0.8586649,0.6158441,0.02036529,NA,NA,NA,NA,NA,NA,NA,NA
F,11,F11,3,101,2,Gd3+,NA,NA,3,CaMPARI2-F391W,1,Post-Parabola,0.1022985,379.5973,0.882431,0.6544476,0.02182663,NA,NA,NA,NA,NA,NA,NA,NA
F,11,F11,3,102,1,Thapsigargin,627.6175,2021-06-17 11:01:29,3,CaMPARI2-F391W,1,Post-Parabola,0.1951939,625.4369,1.111128,0.9547111,0.04081355,37.18975,37.124,35.879,1015.82,5.22,43.4875,1046.85,23744.3375
F,11,F11,3,102,2,Flunarizine,627.6175,2021-06-17 11:01:29,3,CaMPARI2-F391W,1,Post-Parabola,0.1049079,387.6804,0.90508,0.6878895,0.02404275,37.18975,37.124,35.879,1015.82,5.22,43.4875,1046.85,23744.3375
F,11,F11,3,103,1,Ruthenium Red,591.58,2021-06-17 11:01:26,3,CaMPARI2-F391W,1,Post-Parabola,0.1513039,388.9578,0.8585688,0.7066219,0.02143668,37.22875,37.14325,35.90975,971,11.37,4.61,1012.1725,23811.1525
F,11,F11,3,103,2,GSK2193874,591.58,2021-06-17 11:01:26,3,CaMPARI2-F391W,1,Post-Parabola,0.1637097,514.4689,0.9604282,0.7530414,0.02226811,37.22875,37.14325,35.90975,971,11.37,4.61,1012.1725,23811.1525
F,11,F11,3,104,1,BAPTA,630.17,2021-06-17 11:01:28,3,CaMPARI2-F391W,1,Post-Parabola,0.0930282,375.7264,0.8877259,0.6075719,0.02604871,37.1005,37.0185,35.61175,1030,-0.295,15.1975,1020.58,23554.9325
F,11,F11,3,104,2,DMSO,630.17,2021-06-17 11:01:28,3,CaMPARI2-F391W,1,Post-Parabola,0.1407164,327.4341,0.8157092,0.6366633,0.01835628,37.1005,37.0185,35.61175,1030,-0.295,15.1975,1020.58,23554.9325
F,12,F12,1,101,1,None,NA,NA,3,CaMPARI2-F391W,2,Post-Parabola,0.164975,512.1725,0.7773305,0.5904073,0.02001704,NA,NA,NA,NA,NA,NA,NA,NA
F,12,F12,1,101,2,Gd3+,NA,NA,3,CaMPARI2-F391W,2,Post-Parabola,0.1301729,267.3051,0.7756287,0.5994358,0.02164234,NA,NA,NA,NA,NA,NA,NA,NA
F,12,F12,1,102,1,Thapsigargin,628.7725,2021-06-17 11:06:28,3,CaMPARI2-F391W,2,Post-Parabola,0.1885166,397.3421,0.8597344,0.7233995,0.03376323,37.36225,37.32975,36.29675,1022.065,6.6675,36.0425,1000.03,23669.3
F,12,F12,1,102,2,Flunarizine,628.7725,2021-06-17 11:06:28,3,CaMPARI2-F391W,2,Post-Parabola,0.09087823,398.6284,0.8695217,0.6301101,0.02641826,37.36225,37.32975,36.29675,1022.065,6.6675,36.0425,1000.03,23669.3
F,12,F12,1,103,1,Ruthenium Red,591.6275,2021-06-17 11:06:26,3,CaMPARI2-F391W,2,Post-Parabola,0.1393199,377.7668,0.7807724,0.6616541,0.0182808,37.1765,37.083,35.62925,969,0.155,10.1025,988.5775,23794.0175
F,12,F12,1,103,2,GSK2193874,591.6275,2021-06-17 11:06:26,3,CaMPARI2-F391W,2,Post-Parabola,0.1530137,501.445,1.087614,0.7766722,0.02285031,37.1765,37.083,35.62925,969,0.155,10.1025,988.5775,23794.0175
F,12,F12,1,104,1,BAPTA,626.7525,2021-06-17 11:06:28,3,CaMPARI2-F391W,2,Post-Parabola,0.1430609,356.9576,0.8289232,0.6792949,0.01725556,37.06625,37.05075,35.469,1020.0225,-11.895,7.91,973.5725,23584.9475
F,12,F12,1,104,2,DMSO,626.7525,2021-06-17 11:06:28,3,CaMPARI2-F391W,2,Post-Parabola,0.1601252,330.2504,0.7966827,0.6401233,0.01710892,37.06625,37.05075,35.469,1020.0225,-11.895,7.91,973.5725,23584.9475
F,12,F12,2,101,1,None,611.83,2021-06-17 10:56:23,3,CaMPARI2-F391W,2,Post-Parabola,0.1633318,428.7222,0.8549858,0.7061,0.01947322,37.245,37.11625,35.85475,968,-5.985,5.675,1105.6825,23759.8625
F,12,F12,2,101,2,Gd3+,611.83,2021-06-17 10:56:23,3,CaMPARI2-F391W,2,Post-Parabola,0.1515635,317.2357,0.8470017,0.6599635,0.01670585,37.245,37.11625,35.85475,968,-5.985,5.675,1105.6825,23759.8625
F,12,F12,2,102,1,Thapsigargin,626.29,2021-06-17 10:56:22,3,CaMPARI2-F391W,2,Post-Parabola,0.2144063,610.4662,1.108545,1.012719,0.03993059,37.29025,37.2555,36.05675,1023,0.8275,26.535,1153.2925,23738.76
F,12,F12,2,102,2,Flunarizine,626.29,2021-06-17 10:56:22,3,CaMPARI2-F391W,2,Post-Parabola,0.1458116,404.055,0.8743647,0.7047803,0.02082117,37.29025,37.2555,36.05675,1023,0.8275,26.535,1153.2925,23738.76
F,12,F12,2,103,1,Ruthenium Red,593.965,2021-06-17 10:56:24,3,CaMPARI2-F391W,2,Post-Parabola,0.09934916,298.4529,0.8193682,0.6201128,0.02285185,37.287,37.2345,35.93775,972,-5.3,-3.1975,1096.155,23728.5825
F,12,F12,2,103,2,GSK2193874,593.965,2021-06-17 10:56:24,3,CaMPARI2-F391W,2,Post-Parabola,0.1439498,515.6147,0.9375935,0.7826182,0.02743028,37.287,37.2345,35.93775,972,-5.3,-3.1975,1096.155,23728.5825
F,12,F12,2,104,1,BAPTA,627.62,2021-06-17 10:56:22,3,CaMPARI2-F391W,2,Post-Parabola,0.1161479,558.8449,1.009264,0.8549502,0.02551769,37.176,37.14525,35.6935,1014,-17.48,-3.2625,1125,23593.4
F,12,F12,2,104,2,DMSO,627.62,2021-06-17 10:56:22,3,CaMPARI2-F391W,2,Post-Parabola,0.1679432,278.5192,0.7932512,0.6148847,0.01612546,37.176,37.14525,35.6935,1014,-17.48,-3.2625,1125,23593.4
F,12,F12,3,101,1,None,NA,NA,3,CaMPARI2-F391W,2,Post-Parabola,0.1115058,328.2209,0.7756973,0.5936068,0.02097461,NA,NA,NA,NA,NA,NA,NA,NA
F,12,F12,3,101,2,Gd3+,NA,NA,3,CaMPARI2-F391W,2,Post-Parabola,0.1062625,283.4806,0.7384989,0.5399342,0.01996677,NA,NA,NA,NA,NA,NA,NA,NA
F,12,F12,3,102,1,Thapsigargin,625.74,2021-06-17 11:01:37,3,CaMPARI2-F391W,2,Post-Parabola,0.1934342,527.5885,1.07069,0.9165363,0.03775441,37.271,37.226,36.02125,1015.9825,2.6875,41.0925,1009.2925,23747.5
F,12,F12,3,102,2,Flunarizine,625.74,2021-06-17 11:01:37,3,CaMPARI2-F391W,2,Post-Parabola,0.09062137,363.3329,0.9061056,0.6831012,0.02438157,37.271,37.226,36.02125,1015.9825,2.6875,41.0925,1009.2925,23747.5
F,12,F12,3,103,1,Ruthenium Red,590.7375,2021-06-17 11:01:34,3,CaMPARI2-F391W,2,Post-Parabola,0.1624946,318.5576,0.8004661,0.6321007,0.01833476,37.3315,37.239,36.04675,971.0325,7.2275,7.07,982.4475,23803.505
F,12,F12,3,103,2,GSK2193874,590.7375,2021-06-17 11:01:34,3,CaMPARI2-F391W,2,Post-Parabola,0.1778313,490.5577,0.9489757,0.7352167,0.02116299,37.3315,37.239,36.04675,971.0325,7.2275,7.07,982.4475,23803.505
F,12,F12,3,104,1,BAPTA,628.585,2021-06-17 11:01:36,3,CaMPARI2-F391W,2,Post-Parabola,0.09099207,478.4416,0.9260823,0.6789538,0.0260427,37.191,37.10925,35.75075,1030,1.8675,13.6475,988.1175,23562.81
F,12,F12,3,104,2,DMSO,628.585,2021-06-17 11:01:36,3,CaMPARI2-F391W,2,Post-Parabola,0.1428468,297.0523,0.8249874,0.6248848,0.01905871,37.191,37.10925,35.75075,1030,1.8675,13.6475,988.1175,23562.81
F,2,F2,1,101,1,None,NA,NA,3,CaMPARI2,2,Zero-G,0.003649635,162.1199,0.6877451,0.5108302,0.01699747,NA,NA,NA,NA,NA,NA,NA,NA
F,2,F2,1,101,2,Gd3+,NA,NA,3,CaMPARI2,2,Zero-G,0.02711642,473.4739,0.9350654,0.6013353,0.01882903,NA,NA,NA,NA,NA,NA,NA,NA
F,2,F2,1,102,1,Thapsigargin,621.5325,2021-06-17 11:05:34,3,CaMPARI2,2,Zero-G,0.06456942,443.4881,0.854481,0.7149321,0.0290233,37.21125,37.2055,36.144,1022.195,16.2125,-2.13,-5.2925,23664.7575
F,2,F2,1,102,2,Flunarizine,621.5325,2021-06-17 11:05:34,3,CaMPARI2,2,Zero-G,0.03055621,527.846,0.8055186,0.6128206,0.02427152,37.21125,37.2055,36.144,1022.195,16.2125,-2.13,-5.2925,23664.7575
F,2,F2,1,103,1,Ruthenium Red,590.9925,2021-06-17 11:05:34,3,CaMPARI2,2,Zero-G,0.00287173,238.1092,0.6895912,0.5113593,0.01604946,37.1,37.03875,35.44275,969,9.1375,-25.4625,-17.6675,23798.215
F,2,F2,1,103,2,GSK2193874,590.9925,2021-06-17 11:05:34,3,CaMPARI2,2,Zero-G,0.02503629,296.2345,0.6749449,0.5214252,0.01562495,37.1,37.03875,35.44275,969,9.1375,-25.4625,-17.6675,23798.215
F,2,F2,1,104,1,BAPTA,622.865,2021-06-17 11:05:34,3,CaMPARI2,2,Zero-G,0.0130432,275.8977,0.7103068,0.6679541,0.01996646,37,37.00075,35.28825,1020.0325,2.92,-27.3125,-9.345,23580.06
F,2,F2,1,104,2,DMSO,622.865,2021-06-17 11:05:34,3,CaMPARI2,2,Zero-G,0.01032503,638.3625,0.7114305,0.8313251,0.03296204,37,37.00075,35.28825,1020.0325,2.92,-27.3125,-9.345,23580.06
F,2,F2,2,101,1,None,608.745,2021-06-17 10:55:36,3,CaMPARI2,2,Zero-G,0.01884395,1412.295,0.7260082,0.5765818,0.01845663,37.198,37.029,35.66125,968,2.495,-42.9975,11.7125,23757.965
F,2,F2,2,101,2,Gd3+,608.745,2021-06-17 10:55:36,3,CaMPARI2,2,Zero-G,0.00306429,585.2635,0.6828244,0.8321323,0.03019902,37.198,37.029,35.66125,968,2.495,-42.9975,11.7125,23757.965
F,2,F2,2,102,1,Thapsigargin,618.0725,2021-06-17 10:55:36,3,CaMPARI2,2,Zero-G,0.073723,327.5634,0.8699405,0.6918417,0.03034417,37.19375,37.14075,35.76925,1023,14.5375,-2.7075,2.39,23752.215
F,2,F2,2,102,2,Flunarizine,618.0725,2021-06-17 10:55:36,3,CaMPARI2,2,Zero-G,0.02196058,203.754,0.6857776,0.5188948,0.01880354,37.19375,37.14075,35.76925,1023,14.5375,-2.7075,2.39,23752.215
F,2,F2,2,103,1,Ruthenium Red,592.4075,2021-06-17 10:55:37,3,CaMPARI2,2,Zero-G,0.005071032,1046.344,0.6762159,0.730828,0.02727449,37.11175,37.10675,35.7285,972,9.235,-28.8725,-9.83,23721.05
F,2,F2,2,103,2,GSK2193874,592.4075,2021-06-17 10:55:37,3,CaMPARI2,2,Zero-G,0.02571527,739.2233,0.7044625,0.591491,0.02419428,37.11175,37.10675,35.7285,972,9.235,-28.8725,-9.83,23721.05
F,2,F2,2,104,1,BAPTA,620.9375,2021-06-17 10:55:36,3,CaMPARI2,2,Zero-G,0.01261917,332.2648,0.8097044,0.5878972,0.02271833,37.086,37.098,35.474,1014,6.03,-27.0925,-4.11,23604.0375
F,2,F2,2,104,2,DMSO,620.9375,2021-06-17 10:55:36,3,CaMPARI2,2,Zero-G,0.01490607,252.9239,0.7437279,0.5699548,0.01888452,37.086,37.098,35.474,1014,6.03,-27.0925,-4.11,23604.0375
F,2,F2,3,101,1,None,NA,NA,3,CaMPARI2,2,Zero-G,0.008284386,423.8265,0.8129212,0.5324415,0.01974884,NA,NA,NA,NA,NA,NA,NA,NA
F,2,F2,3,101,2,Gd3+,NA,NA,3,CaMPARI2,2,Zero-G,0.01456452,194.8204,0.6427618,0.4742369,0.01665213,NA,NA,NA,NA,NA,NA,NA,NA
F,2,F2,3,102,1,Thapsigargin,617.995,2021-06-17 11:00:41,3,CaMPARI2,2,Zero-G,0.1022271,372.1223,0.9171326,0.7154616,0.02663497,37.2,37.1985,35.8665,1015.99,13.6775,-3.62,4.0125,23761.3575
F,2,F2,3,102,2,Flunarizine,617.995,2021-06-17 11:00:41,3,CaMPARI2,2,Zero-G,0.008673149,228.6567,2.028659,0.4989056,0.01984897,37.2,37.1985,35.8665,1015.99,13.6775,-3.62,4.0125,23761.3575
F,2,F2,3,103,1,Ruthenium Red,589.7725,2021-06-17 11:00:38,3,CaMPARI2,2,Zero-G,0.02296321,410.2437,0.6949923,0.5578109,0.01989806,37.20075,37.2,35.93725,971.35,7.7925,-28.7225,-10.8875,23810.9225
F,2,F2,3,103,2,GSK2193874,589.7725,2021-06-17 11:00:38,3,CaMPARI2,2,Zero-G,0.02718847,442.3383,0.9013137,0.7393589,0.02725073,37.20075,37.2,35.93725,971.35,7.7925,-28.7225,-10.8875,23810.9225
F,2,F2,3,104,1,BAPTA,621.7475,2021-06-17 11:00:38,3,CaMPARI2,2,Zero-G,0.01960266,1407.803,1.056672,0.8890503,0.04058253,37.14325,37.1,35.629,1030.04,5.9325,-25.215,1.0225,23555.7375
F,2,F2,3,104,2,DMSO,621.7475,2021-06-17 11:00:38,3,CaMPARI2,2,Zero-G,0.01811493,1278.62,0.7004283,0.4586917,0.01597472,37.14325,37.1,35.629,1030.04,5.9325,-25.215,1.0225,23555.7375
